slno,idx,audio_filepath,person,sex,start_sample,end_sample,start_sec,end_sec,duration_sec,vowel_type,pitch_org_praat,f1_mean_org_praat,f2_mean_org_praat,f3_mean_org_praat,f4_mean_org_praat,f1_median_org_praat,f2_median_org_praat,f3_median_org_praat,f4_median_org_praat
72,34604,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MTDB0/SX321.WAV,MTDB0,M,44310,45521,2.769375,2.8450625,0.0756875,iy,109.20048093610028,564.4906628089268,1378.634295578617,2372.7585822641145,3585.749340595896,552.7423626063822,1360.701423346576,2379.1897811049457,3620.948929448044
73,6428,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR3/MJVW0/SX293.WAV,MJVW0,M,18422,19960,1.151375,1.2475,0.096125,iy,141.98575335143752,485.2915916777078,1626.0470552931874,2425.7561113681268,3275.4577919247376,454.7344352483999,1689.6195489136626,2404.134799326572,3272.059955702304
74,75435,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MWRE0/SI1057.WAV,MWRE0,M,13744,16000,0.859,1.0,0.141,iy,114.2210098930659,529.8092742515395,1604.091263580489,2337.602941936977,3528.757109582812,468.8814941878895,1570.611236834699,2361.88344339026,3471.114651310487
75,30288,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MJBG0/SI1232.WAV,MJBG0,M,40772,42254,2.54825,2.640875,0.092625,iy,115.09520546977387,526.3877341702172,1613.582560816698,2427.6153840717543,3521.09561963302,487.1696072674491,1617.2540394552643,2587.508179779878,3480.652648013221
76,10171,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR4/MDRM0/SX383.WAV,MDRM0,M,2960,3722,0.185,0.232625,0.047625,iy,131.07880796756842,528.7332598317182,1377.436041753749,2110.992006785209,3173.7079728971976,540.0929131188113,1296.8219743746597,2090.8194371465534,3156.871071363166
77,19172,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR7/MRMS1/SI1487.WAV,MRMS1,M,24430,26200,1.526875,1.6375,0.110625,iy,132.71820424118937,518.6748393240371,1583.0328990755963,2225.896347333825,3506.256123142949,483.2694539952976,1605.1258653557848,2274.5985612569284,3515.7886730915006
78,59551,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/MRAV0/SX198.WAV,MRAV0,M,5376,6913,0.336,0.4320625,0.0960625,iy,125.29633160366797,552.6569367695889,1337.7623036096857,2354.1251043180528,3456.080390873168,509.8617228950844,1368.47837290271,2292.4960806412937,3343.1317771831923
79,56989,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/MEGJ0/SA2.WAV,MEGJ0,M,25817,27112,1.6135625,1.6945,0.0809375,iy,105.20573739824438,556.343147247915,1439.9716720421698,2186.003544474592,3300.38795759178,538.6122170109188,1498.3923501295403,2148.198639759938,3299.929994366896
80,59985,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/MRML0/SA2.WAV,MRML0,M,18798,21800,1.174875,1.3625,0.187625,iy,97.78852777365712,511.0268852447152,1477.19144083965,2146.5013105887024,3358.733372941146,507.0029457359892,1554.7121711380155,2214.8196615141005,3360.0736962839824
81,43713,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/MTLB0/SX324.WAV,MTLB0,M,30904,32279,1.9315,2.0174375,0.0859375,iy,124.38078151915823,495.20724964251207,1414.0153009419175,2627.209079259961,3452.571269159149,485.6885634324194,1481.3767928522095,2638.945542895769,3449.2896621130744
82,64269,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR6/MESJ0/SI997.WAV,MESJ0,M,11860,14489,0.74125,0.9055625,0.1643125,iy,117.87460111531703,548.3779575647229,1322.1732494783844,2492.814860894381,3342.611033228697,546.7909877120098,1243.0461306665322,2466.20734208926,3363.5815930446392
83,57551,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/MGSH0/SX276.WAV,MGSH0,M,17545,18440,1.0965625,1.1525,0.0559375,iy,107.05125639187985,586.9122538690742,1317.6737501892978,2256.285633018369,3298.9160968284764,558.6211343132413,1257.9454327959054,2378.1582601964046,3282.3796923638256
84,50226,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/MLJH0/SI694.WAV,MLJH0,M,61520,63107,3.845,3.9441875,0.0991875,iy,110.1973947007785,537.8458422644768,1576.4775059993883,2413.296373780623,3549.97820942362,510.6091636273536,1479.7049568290336,2529.653481033364,3492.1653436538472
85,34062,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MRMS0/SI2057.WAV,MRMS0,M,2815,3560,0.1759375,0.2225,0.0465625,iy,127.3081293766739,588.2457931466254,1349.7096051289932,2364.9556462553023,3452.528636237781,590.0684689434837,1307.3372183145534,2399.210191476042,3440.151450078424
86,59607,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/MREW1/SA2.WAV,MREW1,M,9200,10480,0.575,0.655,0.08,iy,125.30478511181438,571.9117378078181,1527.7891896938215,2340.4020710907826,3394.72075493506,581.9744550293681,1622.1265474208692,2378.68349174933,3429.200507548518
87,40897,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/MJKR0/SX31.WAV,MJKR0,M,26694,28114,1.668375,1.757125,0.08875,iy,116.22772959932642,537.8339747975388,1564.955790789929,2391.752467520605,3194.629489658571,452.6774957271753,1605.1558977525387,2380.8891743637187,3164.411721342266
88,40672,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/MJJB0/SA1.WAV,MJJB0,M,26760,27800,1.6725,1.7375,0.065,iy,121.6529372118949,542.5288141087744,1489.6500508327188,2278.943614376357,3209.1487262970472,529.8942999318247,1593.399811136249,2346.3747179144425,3209.598338136205
89,51463,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/MRFL0/SI526.WAV,MRFL0,M,17000,17921,1.0625,1.1200625,0.0575625,iy,166.59302395823715,511.1937586004596,1547.9135784887212,2390.142310786731,3457.4760143855256,462.9907125132717,1528.1832222353423,2419.1558878707697,3461.686499986349
90,65808,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR6/MSVS0/SX398.WAV,MSVS0,M,12280,13360,0.7675,0.835,0.0675,iy,132.79904977025433,482.3472937153444,1645.1331455309094,2524.388508735632,3565.261509809432,460.76109159597104,1615.09151021217,2519.757954966237,3570.683591778561
91,29499,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MDPS0/SA1.WAV,MDPS0,M,3990,5420,0.249375,0.33875,0.089375,iy,101.4940458686588,481.8463842513834,1513.170375672558,2218.22334493522,3383.438780075397,463.2826797413296,1496.0674609533844,2237.1453015285383,3360.317443894968
92,40223,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/MHJB0/SI1647.WAV,MHJB0,M,20595,22603,1.2871875,1.4126875,0.1255,iy,124.77703374143265,531.3647016987251,1530.8787454056992,2497.0304523503805,3188.033133227223,501.2302979687647,1512.8601850388084,2546.676435738287,3137.939366389027
93,46772,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/MCDR0/SA1.WAV,MCDR0,M,29242,30161,1.827625,1.8850625,0.0574375,iy,114.8911785570251,504.7082543930012,1460.9381498842204,2300.798941231944,3339.403915012888,500.6195299071181,1548.8875007206557,2413.003605284285,3337.0429158823163
94,52811,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/MTRC0/SX93.WAV,MTRC0,M,18560,19926,1.16,1.245375,0.085375,iy,118.41042169958295,597.6773089283188,1420.099826405628,2466.8884365510203,3534.2988604620014,623.1934858542243,1305.0364893202077,2558.696326167252,3570.52691979066
95,16082,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR6/MJDH0/SI724.WAV,MJDH0,M,9274,10443,0.579625,0.6526875,0.0730625,iy,121.38640504857646,617.453922847596,1421.4142424490522,2398.346737060522,3503.08209632876,634.3101912930338,1490.5077120006897,2391.777158131036,3496.2401353199702
96,41818,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/MMEB0/SX187.WAV,MMEB0,M,25859,26736,1.6161875,1.671,0.0548125,iy,113.37637395385964,523.3726408563933,1525.8450202693436,2288.9709693606173,3480.5407223597203,518.7349339808785,1399.4522966368831,2274.247573395427,3381.021793346011
97,25450,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR1/MWAR0/SA2.WAV,MWAR0,M,30496,32040,1.906,2.0025,0.0965,iy,129.78282203699703,562.3118502420419,1537.5750407201658,2383.492493634501,3467.3779034429167,548.2140961624207,1564.9722413691777,2434.090791145377,3499.0782096671164
98,72122,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MJJM0/SA1.WAV,MJJM0,M,21210,21890,1.325625,1.368125,0.0425,iy,110.27466206199053,545.039058471956,1493.382465549554,2272.5534497230856,3469.83870267261,497.80682517454056,1567.7879574485455,2323.4270991382964,3438.3169625501914
99,47719,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/MGAG0/SX151.WAV,MGAG0,M,5839,7101,0.3649375,0.4438125,0.078875,iy,100.09045478409917,453.56073298900833,1629.980170087029,2361.721459772406,3467.992749792684,441.54726781353816,1632.434926748759,2433.7747721083897,3501.245346340916
100,11566,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR4/MTEB0/SA2.WAV,MTEB0,M,10200,12160,0.6375,0.76,0.1225,iy,98.42960739622,549.8993338111771,1592.9430269082643,2404.0925845205584,3426.5690924119144,542.7183868310661,1650.7008131652603,2466.589665474138,3449.567480346846
101,71533,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MHBS0/SI2205.WAV,MHBS0,M,4600,5530,0.2875,0.345625,0.058125,iy,105.03167582793034,536.8120209938012,1601.6686059546068,2538.994166405248,3557.9584004295825,535.9440063509095,1623.6195382657847,2566.850070169898,3583.120995364763
102,49768,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/MKAM0/SX56.WAV,MKAM0,M,26527,29320,1.6579375,1.8325,0.1745625,iy,106.3329966958736,535.8170873897903,1592.2550849673082,2382.262806994757,3526.7398466770387,533.2579283828347,1705.394833465862,2450.090512757966,3548.463853464599
103,603,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR1/MDAB0/SX409.WAV,MDAB0,M,2129,3482,0.1330625,0.217625,0.0845625,iy,158.4314615201054,491.3171112527924,1577.3313277518432,2407.4156103519904,3393.3670862590584,479.2419321072287,1544.6879330245924,2449.86901142087,3411.527618893255
104,77137,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR8/MKDD0/SA1.WAV,MKDD0,M,28263,29610,1.7664375,1.850625,0.0841875,iy,114.441903981731,519.0373317226215,1578.9473545781364,2471.311731988629,3422.9157405385245,490.4455290882952,1630.0794519936403,2501.683198763757,3416.6159948091563
105,73827,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MRMH0/SX31.WAV,MRMH0,M,18489,19800,1.1555625,1.2375,0.0819375,iy,125.30552299059109,487.49840972618233,1646.8197033470065,2549.0402580587,3321.352278523742,461.25976411885824,1723.8953802621584,2568.120956098744,3276.593326354043
106,59157,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/MMWB0/SX179.WAV,MMWB0,M,13699,15250,0.8561875,0.953125,0.0969375,iy,143.08601746472692,481.7356457694996,1561.276653675337,2442.659116076756,3564.891897059998,483.7111160168257,1521.3682187411837,2537.4215018628297,3563.7157563903493
107,65436,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR6/MSJK0/SA1.WAV,MSJK0,M,26819,28050,1.6761875,1.753125,0.0769375,iy,106.53182339340078,483.8809271845303,1536.7256509521117,2496.7289207975737,3273.250175145852,452.9361752583092,1571.2303745526392,2512.0260667055068,3245.7629380842177
108,3765,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR2/MPGL0/SA1.WAV,MPGL0,M,31320,32759,1.9575,2.0474375,0.0899375,iy,130.07724228058328,504.3779514319429,1479.4343430642375,2221.7274663641165,3389.614187870593,490.0590644544095,1462.7533617040135,2267.083801692477,3391.4450292088195
109,9971,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR4/MDLS0/SA2.WAV,MDLS0,M,21221,22294,1.3263125,1.393375,0.0670625,iy,130.94865842654613,560.8856137528655,1527.651663403284,2475.819114622348,3254.8311302841253,555.8189802182807,1576.1157715993545,2546.9016044777613,3286.6617401894646
110,24711,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR1/MRSO0/SA2.WAV,MRSO0,M,13760,17664,0.86,1.104,0.244,iy,118.06249337647594,522.4945192976488,1510.3688130456972,2414.744861558205,3341.161677704804,502.8761650744283,1505.931311781423,2463.211746238568,3343.078936998681
111,30567,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MJEB0/SI1916.WAV,MJEB0,M,38308,40020,2.39425,2.50125,0.107,iy,126.69208659753625,533.7938068451534,1524.363451562773,2402.8423281688843,3486.3520028138023,492.98895271202457,1563.938384789279,2514.883620769335,3527.0528087762045
112,23358,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR1/MJEB1/SX387.WAV,MJEB1,M,41337,42229,2.5835625,2.6393125,0.05575,iy,124.12539624417316,546.3138257341134,1458.2172518299258,2157.6022462610745,3277.066030799306,526.5918919644229,1490.1592991349337,2188.254658063905,3248.2609081296323
113,18125,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR7/MERS0/SX299.WAV,MERS0,M,10660,12160,0.66625,0.76,0.09375,iy,116.41980216716418,568.0340047242601,1462.260889287305,2245.6196633308664,3231.517766762741,549.7145522121411,1457.433292260923,2243.246298643004,3250.918188885348
114,34125,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MRMS0/SX390.WAV,MRMS0,M,2820,3440,0.17625,0.215,0.03875,iy,114.83968294392515,557.5195381860683,1520.842814135897,2260.143147009936,3436.2622920479644,511.43068416301816,1439.21113124344,2301.763633920272,3400.788901578194
115,19390,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR7/MRPC0/SX43.WAV,MRPC0,M,7320,8898,0.4575,0.556125,0.098625,iy,104.35448083762228,510.0480849988244,1445.8733768457655,2402.0001490658065,3293.4527831117302,478.9882227599335,1328.0314315806677,2463.6904582320494,3366.94268985872
116,74970,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MTMN0/SI2324.WAV,MTMN0,M,8643,10533,0.5401875,0.6583125,0.118125,iy,135.35932941179362,504.03547245295744,1457.3605895931687,2498.814168857386,3489.862375963897,485.3435416838889,1463.759701110158,2461.58898378269,3457.7920301582635
117,31267,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MKAH0/SA2.WAV,MKAH0,M,9800,10778,0.6125,0.673625,0.061125,iy,126.94106547949268,607.576460157061,1495.1516470772517,2345.0056846312245,3354.0200418293407,614.7371282638866,1545.0430955941629,2371.162132392308,3326.0686838392603
118,13275,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR5/MAHH0/SX394.WAV,MAHH0,M,9118,10861,0.569875,0.6788125,0.1089375,iy,123.8631198049621,507.11134173122826,1436.648440393276,2311.278343704251,3326.3239059060134,514.2586820223469,1325.0550881242818,2295.022074911987,3350.8581275307515
119,72935,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MMWS1/SX261.WAV,MMWS1,M,21960,23080,1.3725,1.4425,0.07,iy,131.98935112794032,557.3632562384267,1583.8029612890837,2539.8584062185173,3376.751663054888,592.6077562183618,1609.1419972009128,2556.371196823451,3361.5996857162627
120,73142,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MPAR0/SI2206.WAV,MPAR0,M,10953,11840,0.6845625,0.74,0.0554375,iy,104.37007965642132,576.3482824615498,1441.8114707101006,2420.757261947332,3409.689502385954,577.3157451710266,1434.7378911860046,2469.569676741483,3479.564553472511
121,50698,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/MMGC0/SI1305.WAV,MMGC0,M,40182,41942,2.511375,2.621375,0.11,iy,114.09809247254924,498.7755012739214,1409.3820880862186,2356.463675271668,3456.400975180689,486.842849522073,1403.8276127685326,2440.5815960443592,3495.500780699883
122,74432,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MTER0/SA1.WAV,MTER0,M,26333,27560,1.6458125,1.7225,0.0766875,iy,135.7654968385189,528.5660799643201,1566.5977047849856,2330.347556724392,3134.907569644726,530.3040915256056,1620.100762174829,2402.557054093429,3095.8616285400294
123,33672,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MRJT0/SA2.WAV,MRJT0,M,25371,26959,1.5856875,1.6849375,0.09925,iy,102.0359068320958,551.8605605583919,1508.3338488633435,2246.644913630186,3190.4307601543182,576.3589569751634,1520.4091979533182,2287.6162425084326,3222.4607567138987
124,74701,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MTLC0/SA2.WAV,MTLC0,M,25315,26485,1.5821875,1.6553125,0.073125,iy,97.53475743171974,573.7166494409194,1504.060748996709,2261.283289044576,3464.626752590701,562.9017718685478,1565.7125016322038,2319.952699376294,3299.5340200419214
125,23284,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR1/MJEB1/SI2097.WAV,MJEB1,M,38220,38976,2.38875,2.436,0.04725,iy,113.47535565194384,650.5975674731823,1483.3952175496834,2359.8363823363006,3413.420478968096,661.837037769446,1446.1366161130445,2362.0005581907703,3464.0588804558192
126,44315,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/MWGR0/SX166.WAV,MWGR0,M,38760,40120,2.4225,2.5075,0.085,iy,99.0299703936526,543.2335968725062,1451.36576484579,2276.871257940689,3275.94974609006,549.5807897265829,1440.2356050100511,2339.1999837270228,3210.221430166953
127,48970,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/MJMM0/SX175.WAV,MJMM0,M,46257,47844,2.8910625,2.99025,0.0991875,iy,105.74039009141386,504.1403028833442,1458.4348799174352,2288.492354031658,3494.350853247261,478.7734151555021,1465.0627729241949,2350.879341270252,3516.774016904241
128,47801,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/MGJC0/SA2.WAV,MGJC0,M,29827,31164,1.8641875,1.94775,0.0835625,iy,118.30450309197622,568.2794961734396,1585.453485623933,2371.842707687685,3268.27358890444,579.4806710229036,1616.4205965595106,2394.8960396318403,3311.8535060813147
129,30767,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MJMA0/SA1.WAV,MJMA0,M,25576,26750,1.5985,1.671875,0.073375,iy,138.48502735424398,512.1673713578901,1607.4363314315283,2453.239390263032,3505.9985679268734,519.1465247060862,1595.9372683630716,2476.6524989794943,3525.938422858781
130,20908,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR8/MSLB0/SX383.WAV,MSLB0,M,29201,30328,1.8250625,1.8955,0.0704375,iy,134.5760147757784,562.1642198255878,1424.433793130603,2180.9555954936577,3149.598791606943,577.8513791352444,1314.6866516399489,2150.9314016092794,3041.6461720973525
131,57048,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/MEGJ0/SX167.WAV,MEGJ0,M,58529,59615,3.6580625,3.7259375,0.067875,iy,106.96643110279312,532.2735263497437,1414.506076310014,2281.3182226280856,3326.616156586097,515.6061274232032,1412.274363376653,2280.7687375242776,3293.179464052267
132,29853,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MDWD0/SX450.WAV,MDWD0,M,19425,20553,1.2140625,1.2845625,0.0705,iy,129.4560205953421,597.5820516998976,1511.984896411357,2225.82810105936,3331.8224060093253,580.2525580965175,1464.0141841682153,2330.963486796906,3246.3635750186304
133,73020,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MNTW0/SI1068.WAV,MNTW0,M,43139,46012,2.6961875,2.87575,0.1795625,iy,139.6937697970974,523.8109862579387,1428.1608952532604,2349.7084220211964,3448.097904660513,501.4560923855197,1451.7272528726492,2437.583054337326,3408.924990130288
