idx,sex,phone,pitch_praat,f1_org_praat,f2_org_praat,f3_org_praat
379,F,iy,181.81590844055472,523.0455454545455,1849.4102727272727,2384.433636363636
380,F,iy,257.4978198911402,393.75945454545456,1939.641454545455,2766.1910000000003
381,F,iy,219.23099037778883,448.30825,2454.7003333333337,2913.3669166666664
382,F,iy,236.26150794291544,397.9086666666667,2799.571416666667,3086.4726666666666
383,F,iy,190.22626896351807,490.9165,2464.8065,2869.197833333333
384,F,iy,198.6740553601016,516.7589999999999,1958.4102666666668,2620.3471333333337
385,F,iy,218.89990705756531,526.7719999999999,2395.5496666666663,2828.419
386,F,iy,203.4211473124832,415.4543448275862,2315.739758620689,2937.124551724137
387,F,iy,207.7250702433373,461.666,2552.7154166666664,3031.1649999999995
388,F,iy,224.61090010963517,602.2243333333333,2265.598,3183.141
389,F,iy,205.49688494592223,467.6487272727273,2418.286545454546,3035.049727272727
390,F,iy,202.30348258962488,511.47675,2056.345625,3121.2805
391,F,iy,165.77253195638394,415.849375,2110.2625,2749.3993749999995
392,F,iy,215.63240410217037,468.9674444444444,2261.482888888889,2786.908888888889
393,F,iy,158.37586574705676,471.86941666666667,2167.4700416666665,2865.5982083333342
394,F,iy,192.37657447445687,470.19925,1855.8060000000005,2478.750375
395,F,iy,198.26909441361212,465.28833333333336,1973.672,2582.5323333333336
396,F,iy,187.78952894449063,434.733,1997.0976666666668,2489.8155
397,F,iy,197.5509334629457,658.9717,2338.907,3165.4094000000005
398,F,iy,228.22616928652016,421.4325,2173.351166666667,2748.8058333333333
399,F,iy,208.16647353810384,473.695,2221.045,2636.251333333333
400,M,ae,107.23654117963132,657.7307777777777,1861.4845555555555,2504.0752222222227
401,M,ae,129.17522215827503,722.6085999999999,1553.8047333333336,2708.8209999999995
402,M,ae,104.2515310474136,683.834642857143,1677.9655714285711,2711.177571428572
403,M,ae,114.21106067053437,620.968090909091,1655.6795454545454,2464.912818181818
404,M,ae,144.215235074333,686.6905999999999,1564.5923333333335,2424.5240666666664
405,M,ae,114.11989670441372,720.2249375000001,1567.0734375,2250.7725
406,M,ae,134.01961659607124,652.9666842105262,1636.2290526315792,2470.569105263158
407,M,ae,114.00379289068512,635.9875,1657.6612500000003,2449.285125
408,M,ae,180.5717938003878,651.8590666666666,1787.8414000000002,2630.846733333333
409,M,ae,120.0525661364328,611.856375,1673.26375,2617.62875
410,M,ae,92.1568229587908,608.0719000000001,1798.6666,2698.6501
411,M,ae,124.32070315340894,669.713857142857,1532.5494285714285,2505.869571428572
412,M,ae,146.92286317797766,602.3653125,1744.0540000000003,2577.630375
413,M,ae,121.13898269105242,669.7425384615385,1514.2815384615385,2599.173307692308
414,M,ae,116.00124923005048,680.3747777777779,1682.0923703703704,2394.850222222222
415,M,ae,104.78987535096748,653.4078000000001,2045.3454666666669,2681.728733333334
416,M,ae,132.10467343146254,544.3075,1622.8590000000002,2430.778583333333
417,M,ae,126.22190642525892,648.3230000000001,1436.930642857143,2124.1082142857144
418,M,ae,115.05087873908492,554.3385555555556,2201.436222222222,2796.5631111111115
419,M,ae,113.8718714331034,669.3716875000001,1697.4970000000003,2286.3316250000003
420,M,ae,118.98314453739027,626.2005263157894,1619.9433684210526,2346.569315789474
421,M,ae,117.004570038308,751.1796666666665,1449.0555555555554,2526.471611111111
422,M,ae,115.38114240950208,719.0631333333332,1716.4981999999998,2535.610466666667
423,M,ae,110.07181181564243,698.1382500000001,1666.0817500000005,2410.3998125
424,M,ae,99.16142619195996,656.9131428571428,1149.559857142857,2455.1402857142857
425,M,ae,116.84429019283964,618.3079166666666,1684.6528333333335,2509.3236666666658
426,M,ae,152.71399073745246,621.5772499999999,1495.98325,2296.4682
427,M,ae,110.82488723249318,699.8284166666667,1637.1402500000002,2417.2583333333337
428,M,ae,108.69153343283668,732.954,1556.6044000000002,2560.1174000000005
429,M,ae,111.19393525158142,663.7835499999999,1627.84005,2456.5691
430,M,ae,125.08020006688052,672.2905882352942,1521.1054117647057,2411.2947058823524
431,M,ae,112.05088668228336,652.3444444444444,1552.1723333333332,2518.4846111111115
432,M,ae,139.4641009655941,684.8965,1692.1634444444442,2568.4096666666665
433,M,ae,125.90651264607388,625.2306,1726.5805999999998,2882.371
434,M,ae,116.79128081665796,627.7083333333334,1667.0534444444447,2820.8166666666666
435,M,ae,137.58000966266025,649.3378666666666,1653.016933333333,2441.344
436,M,ae,124.33268623913162,668.9404000000001,1782.2127333333333,2385.9176666666667
437,M,ae,127.18741983564148,615.4846956521739,1751.2387391304349,2502.356217391304
438,M,ae,135.02466034144052,615.4823749999999,1669.5078750000002,2438.122375
439,M,ae,117.23619100375376,689.0767599999999,1652.6314000000002,2745.4578
440,M,ae,125.79395087071416,665.6140588235294,1788.7433529411765,2658.841823529412
441,M,ae,104.89736917671436,715.9471875,1620.2448750000003,2424.6531875
442,M,ae,123.09713116175854,506.363,1906.2627272727275,2492.693454545454
443,M,ae,114.52671466929094,577.4294,1529.7521,2387.359
444,M,ae,122.91990894859045,764.9484,1783.8067,2765.501300000001
445,M,ae,123.93875834220714,663.6633529411765,1528.9444705882352,2208.164411764705
446,M,ae,133.06555311444703,602.0003333333333,1525.638416666667,2484.612583333333
447,M,ae,102.07737300048623,665.4893333333333,1646.3944,2313.1343333333334
448,M,ae,111.2279286948388,568.7337222222222,1862.000333333333,2657.6406666666667
449,M,ae,104.35492920447685,659.6777857142857,1576.7378571428574,2747.920357142857
450,M,ae,128.49208847979364,685.7929333333335,1572.1601333333326,2230.345933333333
451,M,ae,126.23240088439158,723.725347826087,1598.3398695652174,2654.7130434782607
452,M,ae,102.84217929041252,592.1294166666668,1521.5621666666666,2263.8612083333333
453,M,ae,142.98097601232908,594.2033999999999,1654.3819,2550.2995
454,M,ae,134.9063776168551,625.6814545454546,1587.055090909091,2423.5414545454546
455,M,ae,148.67599152440178,716.277,1700.299125,2599.3964375
456,M,ae,111.01377277866504,687.0714399999998,1704.7895599999997,2518.22332
457,M,ae,106.48295623945914,693.2629999999999,1623.8149999999998,2284.7277647058822
458,M,ae,169.75058363321304,771.1391,1638.714,2431.5448
459,M,ae,147.27490084813175,745.3016315789473,1628.5272105263157,2533.1744736842106
460,M,ae,136.03981936321662,641.233777777778,1754.6743333333334,2635.697333333333
461,M,ae,108.07126793495968,634.58532,1623.21288,2417.9849200000003
462,M,ae,110.36610764097756,563.5474999999999,1643.1589,2579.7349000000004
463,M,ae,122.29873368049547,845.0234285714284,1542.6179047619046,2662.738714285715
464,M,ae,109.8265400792239,578.4138,1602.9028,2504.0442000000003
465,M,ae,121.5594402777475,711.0430666666667,1451.3996666666665,2494.681533333334
466,M,ae,123.09713116175854,629.3336190476191,1579.2445238095236,2474.5350000000003
467,M,ae,102.24749054340096,574.2666666666668,1907.499,2769.112416666667
468,M,ae,113.20578692871882,709.176,1436.1002000000003,2318.0883
469,M,ae,156.79039575321207,769.6157499999999,1677.3284999999998,2468.8793333333338
470,M,ae,178.18568923167916,610.9947777777779,1828.9094444444445,2775.5526666666674
471,M,ae,124.61726169262876,601.2293750000001,1942.260625,2621.4548125
472,M,ae,107.77179849389915,655.7509285714285,1563.781714285714,2666.310857142857
473,M,ae,120.27456322355852,635.2601666666667,1567.9279166666663,2743.94925
474,M,ae,161.63109377321408,577.5643684210527,1582.0612105263158,2276.297631578947
475,M,ae,142.38041237478058,625.302,1809.1405,2599.0987
476,M,ae,103.87099394375542,658.3833076923077,1558.4304615384617,2299.2478461538467
477,M,ae,107.50311877263844,661.1220588235294,1584.6981176470588,2553.2960000000003
478,M,ae,95.22738502453969,564.0872142857145,1827.336,2660.768928571429
479,M,ae,99.51854158413788,613.5374210526315,1464.9845789473682,2370.2966842105266
480,M,ae,120.96491353584004,624.1581818181819,1484.0237272727272,1933.1994545454545
481,M,ae,122.09399604585155,605.8018666666667,1696.6326,2416.3682666666664
482,M,ae,123.5851704155738,625.16136,1784.1183199999996,2543.99788
483,M,ae,128.64535813228076,653.861,1659.5949999999998,2538.668777777778
484,M,ae,99.58236778746507,646.9649,1967.4575,2616.2795
485,M,ae,124.3870644450976,605.2288333333333,1741.4278333333332,2567.414
486,M,ae,109.05857272069936,546.0802727272727,2110.68409090909,2799.962272727273
487,M,ae,118.45990396929284,595.3015833333333,1511.7491666666667,2362.550583333333
488,M,ae,125.95240613831086,596.8648124999999,2081.3064374999994,2673.2001562499995
489,M,ae,120.12979854016947,675.1412307692309,1561.5806923076923,2711.079153846153
490,M,ae,136.39789559736982,571.4244666666667,1734.9924,2331.5019999999995
491,M,ae,97.563167073445,698.6132631578946,1829.7027894736843,2687.656421052632
492,M,ae,116.14836580535705,734.9423333333331,1546.919333333333,2203.671166666666
493,M,ae,114.57912842952904,663.4689090909093,1755.5483636363635,2826.7308181818184
494,M,ae,112.37495304480528,592.9369999999999,1586.4713333333336,2609.7904166666663
495,M,ae,112.1892420458218,655.7680714285715,1831.8248571428571,2839.310071428571
496,M,ae,120.50855272941422,574.4115,1631.8636666666666,2468.380833333334
497,M,ae,134.0523951654296,674.8480999999999,1461.2424000000003,2509.4173
498,M,ae,103.19998189176276,591.3665000000001,1551.1426875000002,2263.259875
499,M,ae,106.49522117365288,699.5705333333333,1591.5682000000002,2209.1861333333336
500,M,ae,120.10799774969446,612.7087999999999,1586.1359333333332,2085.646933333333
501,M,ae,128.55075555901783,596.8247000000001,1581.3641999999998,1977.9703
502,M,ae,156.8092071128203,548.8362631578948,1618.8482631578945,2136.7617368421056
503,M,ae,95.9698843380924,695.1487894736842,1582.0465263157898,2463.174421052631
504,M,ae,103.3007173621116,602.4543571428572,1511.4361428571428,2382.717428571428
505,M,ae,108.2477048556228,615.8158,1625.3106000000002,2546.6990500000006
506,M,ae,132.97542033464345,602.4789374999999,1649.2713125,2362.006625
507,M,ae,123.52033532671432,572.548304347826,1782.559782608696,2617.240913043478
508,M,ae,99.06038005221458,640.1910769230769,1730.1123846153846,2590.851153846154
509,M,ae,100.65375193280548,695.7468666666666,1535.039666666667,2538.504933333334
510,M,ae,96.48167696701935,667.6015454545455,1566.212181818182,2428.385
511,M,ae,130.67295924750184,602.5202222222223,1914.6532777777777,2338.086444444444
512,M,ae,137.8121192388967,602.0375625,1649.011,2527.5641249999994
513,M,ae,107.9813372886874,791.7974705882352,1558.2436470588236,2618.9502352941176
514,M,ae,131.5844918477693,653.75545,1658.38575,2414.37025
515,M,ae,107.08750642083056,524.1503636363636,1939.3754545454549,2643.331545454545
516,M,ae,98.93048589300976,629.403888888889,1635.7474444444445,2543.2015555555554
517,M,ae,141.75845587333862,619.6046363636365,1672.1208636363635,2527.090181818181
518,M,ae,112.09744806298896,671.9585833333334,1535.436166666667,2487.904
519,M,ae,105.07713598721443,599.9543125,1576.9520625,2351.89625
520,M,ae,142.79915400213395,663.6750833333333,1636.1509166666665,2567.54775
521,M,ae,141.35359611835605,702.1344166666667,1632.8576666666663,2512.9213750000004
522,M,ae,112.87852402135807,583.2955,2029.1311,2611.2464
523,M,ae,123.54508172481452,801.7829333333334,1588.1410666666668,2748.0536
524,M,ae,105.65771518407766,684.3236,1965.0616,2780.88
525,M,ae,118.06495882217236,652.4716470588236,1504.241176470588,2341.517470588235
526,M,ae,110.2031628786984,672.3699583333332,1647.3165833333333,2392.4638333333337
527,M,ae,180.5717938003878,699.754,1681.4326153846157,2350.847769230769
528,M,ae,118.5974994137613,620.30755,1711.82335,2398.23315
529,M,ae,116.9737059294655,723.5641,1530.8405999999995,2726.6632500000005
530,M,ae,123.35616053264116,609.9555000000001,1767.915083333333,2761.9758333333334
531,M,ae,125.4948907272481,679.7134285714285,1477.4995714285712,2573.91
532,M,ae,106.34591008339189,625.7564285714285,1989.4315714285715,2641.568071428572
533,M,ae,120.96491353584004,668.6282631578947,1533.1476842105264,2239.383736842105
534,M,ae,99.17284016379928,566.7742222222222,1819.846111111111,2525.8871111111107
535,M,ae,156.6059755365668,638.734,1661.3908,2616.0032
536,M,ae,145.2147914206292,606.7583333333334,1554.2878666666666,2070.404133333333
537,M,ae,110.74131781828493,621.7208823529413,1694.9578235294116,2385.370705882353
538,M,ae,99.6103122737501,644.5355714285714,1491.882,1953.1742857142856
539,M,ae,97.86347457322287,642.8620625,1545.9707500000002,2164.8164375
540,M,ae,139.80281071303216,568.68325,1883.6197500000003,2542.756125
541,M,ae,108.72070710442988,642.2975,1495.6269999999995,2434.697666666667
542,M,ae,124.65245547069826,606.4182222222221,1595.8886666666667,2143.151444444444
543,M,ae,117.55587117606213,655.2984583333333,1771.689208333333,2468.2198333333336
544,M,ae,133.9793018474901,633.7806000000002,1603.1557,2153.3035000000004
545,M,ae,166.52575687929982,631.8915999999998,1551.2620000000002,2328.3844000000004
546,M,ae,101.85033297608898,715.7963888888889,1450.4299999999996,2388.4724999999994
547,M,ae,156.39662476546494,592.0223571428571,1464.760857142857,2428.8183571428567
548,M,ae,137.65934997308457,581.3002941176471,1660.782294117647,2175.0277058823526
549,M,ae,130.10039104305432,767.7488888888888,1506.1592222222223,2407.123333333334
550,M,ae,100.4046859677836,612.6809999999999,1577.0928571428574,2571.188571428572
551,M,ae,117.97542994998264,601.3983846153847,1888.714384615385,2725.997307692308
552,M,ae,138.8618646321226,649.057105263158,1514.0002105263156,2379.1769473684208
553,M,ae,150.92734481105992,552.4007647058825,1640.2268235294116,2350.039117647059
554,M,ae,125.31675884075682,722.6919999999999,1806.939363636364,2594.654090909092
555,M,ae,101.02600460348914,649.3986,1562.8692,2216.1928
556,M,ae,133.66161075633963,657.7999333333333,1906.1870666666664,2785.8433999999997
557,M,ae,104.4275665466454,621.6716363636365,1605.0390909090906,2292.554909090909
558,M,ae,113.26365586127235,574.4069333333333,1617.3836666666668,2250.7668
559,M,ae,124.60166565909594,733.9376842105263,1466.0132105263158,2553.445052631579
560,M,ae,124.60166565909594,716.6560666666667,1563.4641333333334,2707.7750666666666
561,M,ae,113.86613315196118,614.2390416666667,1750.296,2617.2940416666665
562,M,ae,121.36765660803566,591.7454166666665,1679.26425,2263.8982916666664
563,M,ae,107.33419881469422,555.866125,1753.4483125000002,2445.43825
564,M,ae,103.34973802197608,638.2624166666666,1473.63375,2320.404833333333
565,M,ae,105.4393298694614,584.3443333333335,1533.5055555555557,2158.066222222222
566,M,ae,141.2637077276218,629.2628333333334,1810.8104583333336,2639.01825
567,M,ae,123.35055197394446,727.4200000000001,1537.63225,2641.085333333333
568,M,ae,127.59564909440977,678.7504800000002,1533.10576,2714.40716
569,M,ae,120.8672407909936,652.8746923076923,1595.1709230769231,2609.217615384616
570,M,ae,130.36390140378884,633.7438235294117,1746.5028823529412,2474.811352941176
571,M,ae,106.83299866471609,681.5025882352942,1684.6893529411768,2475.691529411765
572,M,ae,125.11265785584445,598.4802857142857,1690.5355714285718,2316.5602142857147
573,M,ae,131.2441290556323,666.9743888888888,1911.8048333333331,2722.388055555556
574,M,ae,140.26484755719258,680.8711176470588,1498.17994117647,2365.563294117647
575,M,ae,126.0192432806254,742.8493333333334,1714.6236666666666,2742.167
576,M,ae,160.93393752232473,738.0167142857142,1473.4029999999998,2551.665142857143
577,M,ae,120.12333555621122,663.4685999999999,1698.5844999999997,2446.1216
578,M,ae,111.9105849892559,609.3615333333333,1734.2375333333334,2326.667933333333
579,M,ae,126.61441379135684,644.5103333333333,1698.5707777777775,2428.203777777778
580,M,ae,121.7270888985476,773.4834166666668,1490.4996666666666,2432.08175
581,M,ae,105.30142990627694,601.0684166666666,1743.76875,2319.6461666666664
582,M,ae,131.63552264652756,574.7171999999999,1622.9093333333333,2535.065133333333
583,M,ae,118.24576825508213,616.1856666666666,1549.4094,2434.1494666666667
584,M,ae,102.00330072700376,657.6081176470587,1641.9864705882353,2304.734235294118
585,M,ae,117.59471348549324,646.8764499999997,1796.4280000000003,2727.9112
586,M,ae,97.45958912454874,728.0179374999999,1687.2295625,2539.7002500000003
587,M,ae,165.40828463272368,633.7737826086957,1690.2839130434782,2335.303565217392
588,M,ae,112.73783692572188,664.7301,1701.5027999999998,2449.855
589,M,ae,112.8953458709058,600.36075,1927.45,2600.7765
590,M,ae,156.28646924534755,671.5469285714287,1733.6834999999996,2827.5469285714285
591,M,ae,100.34590849635404,674.7181538461538,1759.8477692307692,2518.616461538462
592,M,ae,106.65727189688508,664.6715555555555,1622.5962222222222,2343.3363333333336
593,M,ae,110.74131781828493,621.4362631578948,1858.5781052631576,2539.0462631578944
594,M,ae,102.78383858622917,549.1603333333333,1789.1981111111113,2418.168333333333
595,M,ae,126.41234416749992,553.7788181818182,1683.8428181818183,2553.019272727273
596,M,ae,122.00795294648952,618.7700769230769,1703.9426923076924,2409.348
597,M,ae,109.75211312789855,643.2883846153846,1640.031846153846,2353.9573846153844
598,M,ae,142.89329462135598,659.1307499999999,1653.988583333333,2380.459416666667
599,M,ae,90.18685053642508,697.6167727272727,1622.5588636363636,2587.633045454545
600,F,ae,139.90843360385588,680.956,2004.2480833333327,2943.2318333333337
601,F,ae,207.2382436829063,705.4152857142858,2215.069619047619,3196.9081428571435
602,F,ae,239.118047703978,724.5967272727273,2406.2325454545457,3003.8959999999997
603,F,ae,214.1670074776594,835.3710869565216,1980.4814347826089,2696.73747826087
604,F,ae,206.6371180748518,616.2328235294119,2325.584823529412,3230.9197647058822
